UNH actualPrice$,UNH predictedPrice$,Percentage Error%
221.899994,228.2981414794922,2.8833472972028087
174.139999,175.22007751464844,0.6202357418461043
242.899994,238.4839630126953,1.81804491411584
295.089996,292.0602111816406,1.0267324746445692
228.38000499999998,224.8186492919922,1.5593990848751385
255.94999700000002,257.39666748046875,0.5652160568178186
340.790009,340.3851318359375,0.11880546769858437
265.5,259.73480224609375,2.171449248175612
253.270004,251.4174041748047,0.7314722611980977
172.58999599999999,170.9453887939453,0.9528983395159664
211.13000499999998,210.3273468017578,0.38017249051936997
224.19999700000002,226.99343872070312,1.245959749367481
152.259995,149.68118286132812,1.693689887926161
162.179993,161.44065856933594,0.45587277258302666
185.119995,185.79879760742188,0.3666824901447768
234.0,231.9886016845703,0.8595719296708066
323.700012,323.5458679199219,0.047619423652706
353.690002,348.4884033203125,1.4706660211694345
253.22000099999997,254.0758819580078,0.3379989553067906
337.940002,332.6310729980469,1.5709679145806237
250.5,256.7477111816406,2.4940962800960578
263.540009,262.5430908203125,0.3782796333165101
159.070007,157.65086364746094,0.8921501792220744
261.589996,259.3326721191406,0.8629243913667709
269.51001,268.0679016113281,0.5350852788999925
234.49000499999997,220.8964385986328,5.797077108411148
251.399994,251.37855529785156,0.008527725799559849
216.13999900000002,213.5392608642578,1.2032655444502915
242.169998,245.8520965576172,1.520460250248338
269.399994,254.6322479248047,5.481717299219875
198.380005,198.8990020751953,0.26161763389173276
351.299988,350.1971740722656,0.3139237020794774
245.88000499999998,242.18540954589844,1.5026010163378456
192.520004,194.07513427734375,0.8077759427761854
192.699997,193.86024475097656,0.6021005547688547
268.459991,268.55401611328125,0.0350238830490193
233.77999900000003,236.6773223876953,1.239337582380296
133.919998,134.29776000976562,0.28208035798031633
191.149994,189.75340270996094,0.7306258613008667
280.190002,281.0322570800781,0.3006014040708463
234.059998,228.86854553222656,2.218000731493403
196.300003,198.5124053955078,1.127051636116281
244.94999700000002,244.1167755126953,0.3401598275197007
287.0,286.640625,0.1252177700348432
283.609985,279.46014404296875,1.46322103470061
220.08999599999999,220.75927734375,0.30409439588976817
280.980011,283.6543273925781,0.9517817239241744
165.33999599999999,165.04110717773438,0.1807722447662392
125.220001,123.82685089111328,1.1125619691431843
232.88999900000002,234.01556396484375,0.48330326320441636
137.830002,138.84881591796875,0.7391815302801363
248.039993,252.2227325439453,1.6863165868357781
259.769989,261.0928039550781,0.5092254729541199
192.699997,192.39254760742188,0.15954820828467434
174.630005,173.98104858398438,0.371617933593735
338.149994,333.8062438964844,1.2845631171342318
224.350006,221.9613494873047,1.0647008909352649
160.66000400000001,161.1000213623047,0.2738810851172844
269.5,265.06549072265625,1.645457987882653
159.490005,158.62232971191406,0.5440311373028887
268.51001,269.1173095703125,0.2261739032792399
179.389999,178.53138732910156,0.4786285053150741
140.350006,141.3505401611328,0.712885014862632
296.22000099999997,290.3140563964844,1.9937696926533983
285.329987,280.18701171875,1.8024657468792498
192.570007,195.56045532226562,1.5529148951350566
261.160004,247.14898681640625,5.364916897303219
127.040001,128.58270263671875,1.2143432183369915
219.07000699999998,212.7702178955078,2.8756967650492493
164.990005,163.6392364501953,0.818697199145296
268.390015,269.28582763671875,0.33377271383167684
169.25,167.81692504882812,0.846720798329025
246.02999900000003,248.4709930419922,0.9921530105733792
225.190002,224.7520294189453,0.19449024253513714
347.859985,347.5599060058594,0.08626430376595907
242.229996,240.7067108154297,0.628859022303048
305.140015,303.70831298828125,0.469195104325716
292.600006,293.0986633300781,0.1704228707630708
171.809998,173.27163696289062,0.850729864329908
267.22000099999997,266.8901062011719,0.12345438125647376
225.039993,271.4350891113281,20.616378223637838
129.830002,127.94928741455078,1.4485978252154892
164.96000700000002,165.5811309814453,0.3765300406693689
290.959991,289.8034973144531,0.3974751585508804
261.420013,262.3355407714844,0.3502133447925397
220.11000099999998,221.5052032470703,0.6338659037443419
293.850006,294.732666015625,0.3003777429308585
232.850006,231.2667999267578,0.6799252877159879
212.600006,208.83285522460938,1.7719429299501679
146.419998,143.83644104003906,1.7644836738496132
163.029999,161.08963012695312,1.1901913052498263
127.809998,126.80016326904297,0.7901062098107727
352.100006,356.54583740234375,1.2626615525657625
168.009995,167.87603759765625,0.07973180544630903
121.82,121.58553314208984,0.19246992112144923
212.69999700000002,212.94677734375,0.11602273024478481
278.549988,284.5108947753906,2.1399773944311353
227.270004,226.4463653564453,0.36240534564987625
240.080002,240.55506896972656,0.19787860953389821
239.07000699999998,239.2871551513672,0.09083036140422751
165.369995,165.35104370117188,0.01145993795797947
164.009995,164.64456176757812,0.3869073757231207
298.079987,304.3807067871094,2.113768136708003
289.420013,262.3637390136719,9.348446123636968
229.07000699999998,229.5562744140625,0.2122789536835892
232.460007,231.2703094482422,0.5117859055032218
164.600006,165.30967712402344,0.4311489053186486
245.690002,243.93821716308594,0.7130061551768213
192.919998,195.3697509765625,1.2698284273061766
306.709991,306.5939636230469,0.03782966983723959
227.86000099999998,228.14422607421875,0.12473671244246476
315.549988,320.40093994140625,1.5373006261709208
132.029999,132.45025634765625,0.31830443902089733
212.50999500000003,212.67213439941406,0.07629730517570739
270.200012,269.7206726074219,0.1774016918171492
