t,Date,MOH(t),ANTM(t),HUM(t),UNH(t),MOH(t-1),ANTM(t-1),HUM(t-1),UNH(t-1),MOH(t-2),ANTM(t-2),HUM(t-2),UNH(t-2),MOH(t-3),ANTM(t-3),HUM(t-3),UNH(t-3),Y(t)
796,3/21/19,148.28999299999998,304.859985,276.76001,252.020004,142.580002,303.01001,275.309998,250.5,145.630005,307.98999,286.660004,257.130005,143.020004,308.230011,282.170013,255.0,247.08999599999999
797,3/22/19,146.479996,301.51001,272.600006,247.08999599999999,148.28999299999998,304.859985,276.76001,252.020004,142.580002,303.01001,275.309998,250.5,145.630005,307.98999,286.660004,257.130005,246.86000099999998
798,3/25/19,144.229996,297.75,270.160004,246.86000099999998,146.479996,301.51001,272.600006,247.08999599999999,148.28999299999998,304.859985,276.76001,252.020004,142.580002,303.01001,275.309998,250.5,243.38999900000002
799,3/26/19,130.21000700000002,288.299988,262.910004,243.38999900000002,144.229996,297.75,270.160004,246.86000099999998,146.479996,301.51001,272.600006,247.08999599999999,148.28999299999998,304.859985,276.76001,252.020004,241.710007
800,3/27/19,133.080002,283.0,262.890015,241.710007,130.21000700000002,288.299988,262.910004,243.38999900000002,144.229996,297.75,270.160004,246.86000099999998,146.479996,301.51001,272.600006,247.08999599999999,242.229996
801,3/28/19,138.199997,282.350006,262.609985,242.229996,133.080002,283.0,262.890015,241.710007,130.21000700000002,288.299988,262.910004,243.38999900000002,144.229996,297.75,270.160004,246.86000099999998,247.25999500000003
802,3/29/19,141.96000700000002,286.980011,266.0,247.25999500000003,138.199997,282.350006,262.609985,242.229996,133.080002,283.0,262.890015,241.710007,130.21000700000002,288.299988,262.910004,243.38999900000002,245.539993
803,4/1/19,144.699997,288.329987,268.329987,245.539993,141.96000700000002,286.980011,266.0,247.25999500000003,138.199997,282.350006,262.609985,242.229996,133.080002,283.0,262.890015,241.710007,244.41000400000001
804,4/2/19,142.690002,288.200012,262.320007,244.41000400000001,144.699997,288.329987,268.329987,245.539993,141.96000700000002,286.980011,266.0,247.25999500000003,138.199997,282.350006,262.609985,242.229996,245.83999599999999
805,4/3/19,145.070007,287.660004,263.76001,245.83999599999999,142.690002,288.200012,262.320007,244.41000400000001,144.699997,288.329987,268.329987,245.539993,141.96000700000002,286.980011,266.0,247.25999500000003,247.38999900000002
806,4/4/19,145.279999,291.200012,271.369995,247.38999900000002,145.070007,287.660004,263.76001,245.83999599999999,142.690002,288.200012,262.320007,244.41000400000001,144.699997,288.329987,268.329987,245.539993,248.77999900000003
807,4/5/19,147.360001,293.309998,276.480011,248.77999900000003,145.279999,291.200012,271.369995,247.38999900000002,145.070007,287.660004,263.76001,245.83999599999999,142.690002,288.200012,262.320007,244.41000400000001,248.75
808,4/8/19,147.490005,289.5,273.559998,248.75,147.360001,293.309998,276.480011,248.77999900000003,145.279999,291.200012,271.369995,247.38999900000002,145.070007,287.660004,263.76001,245.83999599999999,248.789993
809,4/9/19,145.600006,290.100006,274.630005,248.789993,147.490005,289.5,273.559998,248.75,147.360001,293.309998,276.480011,248.77999900000003,145.279999,291.200012,271.369995,247.38999900000002,246.02999900000003
810,4/10/19,145.240005,288.040009,266.5,246.02999900000003,145.600006,290.100006,274.630005,248.789993,147.490005,289.5,273.559998,248.75,147.360001,293.309998,276.480011,248.77999900000003,235.419998
811,4/11/19,141.529999,276.290009,260.73999,235.419998,145.240005,288.040009,266.5,246.02999900000003,145.600006,290.100006,274.630005,248.789993,147.490005,289.5,273.559998,248.75,223.22000099999997
812,4/12/19,129.389999,252.850006,253.309998,223.22000099999997,141.529999,276.290009,260.73999,235.419998,145.240005,288.040009,266.5,246.02999900000003,145.600006,290.100006,274.630005,248.789993,230.19999700000002
813,4/15/19,131.979996,262.880005,254.0,230.19999700000002,129.389999,252.850006,253.309998,223.22000099999997,141.529999,276.290009,260.73999,235.419998,145.240005,288.040009,266.5,246.02999900000003,220.960007
814,4/16/19,122.089996,245.13000499999998,235.100006,220.960007,131.979996,262.880005,254.0,230.19999700000002,129.389999,252.850006,253.309998,223.22000099999997,141.529999,276.290009,260.73999,235.419998,216.83999599999999
815,4/17/19,116.66999799999999,236.25,232.88999900000002,216.83999599999999,122.089996,245.13000499999998,235.100006,220.960007,131.979996,262.880005,254.0,230.19999700000002,129.389999,252.850006,253.309998,223.22000099999997,221.75
816,4/18/19,120.68,239.61999500000002,240.690002,221.75,116.66999799999999,236.25,232.88999900000002,216.83999599999999,122.089996,245.13000499999998,235.100006,220.960007,131.979996,262.880005,254.0,230.19999700000002,227.11000099999998
817,4/22/19,121.220001,244.0,242.600006,227.11000099999998,120.68,239.61999500000002,240.690002,221.75,116.66999799999999,236.25,232.88999900000002,216.83999599999999,122.089996,245.13000499999998,235.100006,220.960007,230.580002
818,4/23/19,123.949997,250.63999900000002,248.44999700000002,230.580002,121.220001,244.0,242.600006,227.11000099999998,120.68,239.61999500000002,240.690002,221.75,116.66999799999999,236.25,232.88999900000002,216.83999599999999,230.350006
819,4/24/19,123.720001,251.0,249.88999900000002,230.350006,123.949997,250.63999900000002,248.44999700000002,230.580002,121.220001,244.0,242.600006,227.11000099999998,120.68,239.61999500000002,240.690002,221.75,230.789993
820,4/25/19,124.269997,255.91000400000001,251.86000099999998,230.789993,123.720001,251.0,249.88999900000002,230.350006,123.949997,250.63999900000002,248.44999700000002,230.580002,121.220001,244.0,242.600006,227.11000099999998,237.0
821,4/26/19,128.490005,266.399994,258.0,237.0,124.269997,255.91000400000001,251.86000099999998,230.789993,123.720001,251.0,249.88999900000002,230.350006,123.949997,250.63999900000002,248.44999700000002,230.580002,237.44999700000002
822,4/29/19,128.729996,266.290009,256.839996,237.44999700000002,128.490005,266.399994,258.0,237.0,124.269997,255.91000400000001,251.86000099999998,230.789993,123.720001,251.0,249.88999900000002,230.350006,233.07000699999998
823,4/30/19,129.630005,263.02999900000003,255.41000400000001,233.07000699999998,128.729996,266.290009,256.839996,237.44999700000002,128.490005,266.399994,258.0,237.0,124.269997,255.91000400000001,251.86000099999998,230.789993,231.94999700000002
824,5/1/19,126.800003,260.72000099999997,246.16000400000001,231.94999700000002,129.630005,263.02999900000003,255.41000400000001,233.07000699999998,128.729996,266.290009,256.839996,237.44999700000002,128.490005,266.399994,258.0,237.0,232.44999700000002
825,5/2/19,126.75,261.589996,247.38000499999998,232.44999700000002,126.800003,260.72000099999997,246.16000400000001,231.94999700000002,129.630005,263.02999900000003,255.41000400000001,233.07000699999998,128.729996,266.290009,256.839996,237.44999700000002,231.94999700000002
826,5/3/19,128.259995,261.700012,249.5,231.94999700000002,126.75,261.589996,247.38000499999998,232.44999700000002,126.800003,260.72000099999997,246.16000400000001,231.94999700000002,129.630005,263.02999900000003,255.41000400000001,233.07000699999998,240.5
827,5/6/19,130.0,268.700012,249.649994,240.5,128.259995,261.700012,249.5,231.94999700000002,126.75,261.589996,247.38000499999998,232.44999700000002,126.800003,260.72000099999997,246.16000400000001,231.94999700000002,238.05000299999998
828,5/7/19,127.040001,264.890015,245.27999900000003,238.05000299999998,130.0,268.700012,249.649994,240.5,128.259995,261.700012,249.5,231.94999700000002,126.75,261.589996,247.38000499999998,232.44999700000002,239.149994
829,5/8/19,129.46000700000002,264.649994,247.77999900000003,239.149994,127.040001,264.890015,245.27999900000003,238.05000299999998,130.0,268.700012,249.649994,240.5,128.259995,261.700012,249.5,231.94999700000002,237.97000099999997
830,5/9/19,128.380005,266.049988,243.88999900000002,237.97000099999997,129.46000700000002,264.649994,247.77999900000003,239.149994,127.040001,264.890015,245.27999900000003,238.05000299999998,130.0,268.700012,249.649994,240.5,240.58999599999999
831,5/10/19,129.130005,268.309998,244.059998,240.58999599999999,128.380005,266.049988,243.88999900000002,237.97000099999997,129.46000700000002,264.649994,247.77999900000003,239.149994,127.040001,264.890015,245.27999900000003,238.05000299999998,239.55000299999998
832,5/13/19,126.540001,261.200012,235.67999300000002,239.55000299999998,129.130005,268.309998,244.059998,240.58999599999999,128.380005,266.049988,243.88999900000002,237.97000099999997,129.46000700000002,264.649994,247.77999900000003,239.149994,236.42999300000002
833,5/14/19,128.389999,261.329987,235.11000099999998,236.42999300000002,126.540001,261.200012,235.67999300000002,239.55000299999998,129.130005,268.309998,244.059998,240.58999599999999,128.380005,266.049988,243.88999900000002,237.97000099999997,236.080002
834,5/15/19,129.600006,258.649994,243.67999300000002,236.080002,128.389999,261.329987,235.11000099999998,236.42999300000002,126.540001,261.200012,235.67999300000002,239.55000299999998,129.130005,268.309998,244.059998,240.58999599999999,236.789993
835,5/16/19,129.75,263.820007,242.22000099999997,236.789993,129.600006,258.649994,243.67999300000002,236.080002,128.389999,261.329987,235.11000099999998,236.42999300000002,126.540001,261.200012,235.67999300000002,239.55000299999998,241.38000499999998
836,5/17/19,129.690002,265.070007,247.82000699999998,241.38000499999998,129.75,263.820007,242.22000099999997,236.789993,129.600006,258.649994,243.67999300000002,236.080002,128.389999,261.329987,235.11000099999998,236.42999300000002,245.99000499999997
837,5/20/19,129.759995,266.309998,250.02999900000003,245.99000499999997,129.690002,265.070007,247.82000699999998,241.38000499999998,129.75,263.820007,242.22000099999997,236.789993,129.600006,258.649994,243.67999300000002,236.080002,249.940002
838,5/21/19,134.399994,277.059998,256.76001,249.940002,129.759995,266.309998,250.02999900000003,245.99000499999997,129.690002,265.070007,247.82000699999998,241.38000499999998,129.75,263.820007,242.22000099999997,236.789993,249.33999599999999
839,5/22/19,133.880005,277.140015,260.730011,249.33999599999999,134.399994,277.059998,256.76001,249.940002,129.759995,266.309998,250.02999900000003,245.99000499999997,129.690002,265.070007,247.82000699999998,241.38000499999998,246.5
840,5/23/19,127.449997,277.72000099999997,259.5,246.5,133.880005,277.140015,260.730011,249.33999599999999,134.399994,277.059998,256.76001,249.940002,129.759995,266.309998,250.02999900000003,245.99000499999997,247.63000499999998
841,5/24/19,132.139999,277.25,263.329987,247.63000499999998,127.449997,277.72000099999997,259.5,246.5,133.880005,277.140015,260.730011,249.33999599999999,134.399994,277.059998,256.76001,249.940002,242.059998
842,5/28/19,132.0,272.26001,252.05000299999998,242.059998,132.139999,277.25,263.329987,247.63000499999998,127.449997,277.72000099999997,259.5,246.5,133.880005,277.140015,260.730011,249.33999599999999,242.399994
843,5/29/19,131.119995,275.570007,251.039993,242.399994,132.0,272.26001,252.05000299999998,242.059998,132.139999,277.25,263.329987,247.63000499999998,127.449997,277.72000099999997,259.5,246.5,243.5
844,5/30/19,134.770004,277.820007,247.86000099999998,243.5,131.119995,275.570007,251.039993,242.399994,132.0,272.26001,252.05000299999998,242.059998,132.139999,277.25,263.329987,247.63000499999998,241.80000299999998
845,5/31/19,142.259995,277.980011,244.86000099999998,241.80000299999998,134.770004,277.820007,247.86000099999998,243.5,131.119995,275.570007,251.039993,242.399994,132.0,272.26001,252.05000299999998,242.059998,236.559998
846,6/3/19,145.130005,276.440002,250.32000699999998,236.559998,142.259995,277.980011,244.86000099999998,241.80000299999998,134.770004,277.820007,247.86000099999998,243.5,131.119995,275.570007,251.039993,242.399994,240.75999500000003
847,6/4/19,152.559998,279.809998,252.830002,240.75999500000003,145.130005,276.440002,250.32000699999998,236.559998,142.259995,277.980011,244.86000099999998,241.80000299999998,134.770004,277.820007,247.86000099999998,243.5,242.770004
848,6/5/19,153.33999599999999,276.920013,251.92999300000002,242.770004,152.559998,279.809998,252.830002,240.75999500000003,145.130005,276.440002,250.32000699999998,236.559998,142.259995,277.980011,244.86000099999998,241.80000299999998,241.82000699999998
849,6/6/19,155.279999,277.5,246.850006,241.82000699999998,153.33999599999999,276.920013,251.92999300000002,242.770004,152.559998,279.809998,252.830002,240.75999500000003,145.130005,276.440002,250.32000699999998,236.559998,246.770004
850,6/7/19,153.729996,278.130005,248.86999500000002,246.770004,155.279999,277.5,246.850006,241.82000699999998,153.33999599999999,276.920013,251.92999300000002,242.770004,152.559998,279.809998,252.830002,240.75999500000003,248.13999900000002
851,6/10/19,152.550003,282.140015,249.669998,248.13999900000002,153.729996,278.130005,248.86999500000002,246.770004,155.279999,277.5,246.850006,241.82000699999998,153.33999599999999,276.920013,251.92999300000002,242.770004,245.86999500000002
852,6/11/19,152.059998,283.450012,243.210007,245.86999500000002,152.550003,282.140015,249.669998,248.13999900000002,153.729996,278.130005,248.86999500000002,246.770004,155.279999,277.5,246.850006,241.82000699999998,244.5
853,6/12/19,147.91000400000001,281.100006,246.080002,244.5,152.059998,283.450012,243.210007,245.86999500000002,152.550003,282.140015,249.669998,248.13999900000002,153.729996,278.130005,248.86999500000002,246.770004,244.960007
854,6/13/19,148.080002,285.100006,254.729996,244.960007,147.91000400000001,281.100006,246.080002,244.5,152.059998,283.450012,243.210007,245.86999500000002,152.550003,282.140015,249.669998,248.13999900000002,245.36999500000002
855,6/14/19,144.929993,285.320007,251.830002,245.36999500000002,148.080002,285.100006,254.729996,244.960007,147.91000400000001,281.100006,246.080002,244.5,152.059998,283.450012,243.210007,245.86999500000002,245.97000099999997
856,6/17/19,146.58999599999999,287.450012,254.770004,245.97000099999997,144.929993,285.320007,251.830002,245.36999500000002,148.080002,285.100006,254.729996,244.960007,147.91000400000001,281.100006,246.080002,244.5,245.69999700000002
857,6/18/19,145.850006,288.329987,257.959991,245.69999700000002,146.58999599999999,287.450012,254.770004,245.97000099999997,144.929993,285.320007,251.830002,245.36999500000002,148.080002,285.100006,254.729996,244.960007,250.190002
858,6/19/19,146.369995,291.070007,256.790009,250.190002,145.850006,288.329987,257.959991,245.69999700000002,146.58999599999999,287.450012,254.770004,245.97000099999997,144.929993,285.320007,251.830002,245.36999500000002,247.75999500000003
859,6/20/19,146.440002,291.230011,258.829987,247.75999500000003,146.369995,291.070007,256.790009,250.190002,145.850006,288.329987,257.959991,245.69999700000002,146.58999599999999,287.450012,254.770004,245.97000099999997,252.27999900000003
860,6/21/19,150.800003,293.76001,270.209991,252.27999900000003,146.440002,291.230011,258.829987,247.75999500000003,146.369995,291.070007,256.790009,250.190002,145.850006,288.329987,257.959991,245.69999700000002,249.63999900000002
861,6/24/19,147.330002,290.52999900000003,267.27999900000003,249.63999900000002,150.800003,293.76001,270.209991,252.27999900000003,146.440002,291.230011,258.829987,247.75999500000003,146.369995,291.070007,256.790009,250.190002,247.66000400000001
862,6/25/19,145.350006,285.179993,261.839996,247.66000400000001,147.330002,290.52999900000003,267.27999900000003,249.63999900000002,150.800003,293.76001,270.209991,252.27999900000003,146.440002,291.230011,258.829987,247.75999500000003,243.47000099999997
863,6/26/19,137.78999299999998,278.839996,261.950012,243.47000099999997,145.350006,285.179993,261.839996,247.66000400000001,147.330002,290.52999900000003,267.27999900000003,249.63999900000002,150.800003,293.76001,270.209991,252.27999900000003,246.33999599999999
